ID,Title,Authors,Abstract,Keywords,Journal,Publication_Date,Year,DOI,URL,Source,Country,Language
https://openalex.org/W2753545915,Unsupervised Generative Modeling Using Matrix Product States,Zhaoyu Han;Jun Wang;Heng Fan;Lei Wang;Pan Zhang,Abstract available,,Physical Review X,,2018,10.1103/physrevx.8.031012,http://link.aps.org/pdf/10.1103/PhysRevX.8.031012,OPENALEX,,
https://openalex.org/W2955087950,Gradient Matching Generative Networks for Zero-Shot Learning,Mert Bülent Sar?y?ld?z;Ramazan Gökberk Cinbi?,Abstract available,,,,2019,10.1109/cvpr.2019.00227,null,OPENALEX,,
https://openalex.org/W2964214518,Domain Randomization and Generative Models for Robotic Grasping,Josh Tobin;Lukas Biewald;Rocky Duan;Marcin Andrychowicz;Ankur Handa;Vikash Kumar;Bob McGrew;Alex Ray;Jonas Schneider;Peter Welinder;Wojciech Zaremba;Pieter Abbeel,Abstract available,,,,2018,10.1109/iros.2018.8593933,https://arxiv.org/pdf/1710.06425,OPENALEX,,
https://openalex.org/W2976315811,3DPeople: Modeling the Geometry of Dressed Humans,Albert Pumarola;Jordi Sánchez;Gary P. T. Choi;Alberto Sanfeliu;Francesc Moreno,Abstract available,,,,2019,10.1109/iccv.2019.00233,https://digital.csic.es/bitstream/10261/206419/1/789141.pdf,OPENALEX,,
https://openalex.org/W3008956107,Neural 3D Morphable Models: Spiral Convolutional Networks for 3D Shape Representation Learning and Generation,Giorgos Bouritsas;Sergiy Bokhnyak;Stylianos Ploumpis;Stefanos Zafeiriou;Michael M. Bronstein,Abstract available,,,,2019,10.1109/iccv.2019.00731,https://arxiv.org/pdf/1905.02876,OPENALEX,,
https://openalex.org/W2922281988,Convolutional Graph Autoencoder: A Generative Deep Neural Network for Probabilistic Spatio-Temporal Solar Irradiance Forecasting,Mahdi Khodayar;Saeed Mohammadi;Mohammad E. Khodayar;Jianhui Wang;Guangyi Liu,Abstract available,,IEEE Transactions on Sustainable Energy,,2019,10.1109/tste.2019.2897688,https://doi.org/10.1109/tste.2019.2897688,OPENALEX,,
https://openalex.org/W2965344674,NeVAE: A Deep Generative Model for Molecular Graphs,Bidisha Samanta;Abir De;Gourhari Jana;Pratim Kumar Chattaraj;Niloy Ganguly;Manuel Gomez-Rodriguez,Abstract available,,,,2019,10.1609/aaai.v33i01.33011110,https://aaai.org/ojs/index.php/AAAI/article/download/3903/3781,OPENALEX,,
https://openalex.org/W2949869422,Generative adversarial networks for reconstructing natural images from brain activity,Katja Seeliger;Umut Güçlü;Luca Ambrogioni;Ya?mur Güçlütürk;Marcel van Gerven,,,NeuroImage,,2018,10.1016/j.neuroimage.2018.07.043,https://repository.ubn.ru.nl//bitstream/handle/2066/194019/194019.pdf,OPENALEX,,
https://openalex.org/W3015316773,Anomaly Detection of Time Series With Smoothness-Inducing Sequential Variational Auto-Encoder,Long-yuan Li;Junchi Yan;Haiyang Wang;Yaohui Jin,Abstract available,,IEEE Transactions on Neural Networks and Learning Systems,,2020,10.1109/tnnls.2020.2980749,https://arxiv.org/pdf/2102.01331,OPENALEX,,
https://openalex.org/W2785331752,Neural Network Renormalization Group,Shuo-Hui Li;Lei Wang,Abstract available,,Physical Review Letters,,2018,10.1103/physrevlett.121.260601,https://arxiv.org/pdf/1802.02840,OPENALEX,,
https://openalex.org/W2795843265,World Models,David Ha;Jürgen Schmidhuber,Abstract available,,arXiv (Cornell University),,2018,10.48550/arxiv.1803.10122,https://arxiv.org/abs/1803.10122,OPENALEX,,
https://openalex.org/W2799397159,Deep generative models: Survey,Achraf Oussidi;Azeddine Elhassouny,Abstract available,,,,2018,10.1109/isacv.2018.8354080,null,OPENALEX,,
https://openalex.org/W2964168257,Semi-Amortized Variational Autoencoders,Yoon Kim;Sam Wiseman;Andrew C. Miller;David Sontag;Alexander M. Rush,Abstract available,,arXiv (Cornell University),,2018,10.48550/arxiv.1802.02550,https://arxiv.org/abs/1802.02550,OPENALEX,,
https://openalex.org/W2962863107,Towards Explainable NLP: A Generative Explanation Framework for Text Classification,Hui Liu;Qingyu Yin;William Yang Wang,Abstract available,,,,2019,10.18653/v1/p19-1560,https://arxiv.org/pdf/1811.00196,OPENALEX,,
https://openalex.org/W2775336875,Wavenet Based Low Rate Speech Coding,W. Bastiaan Kleijn;Felicia S. C. Lim;Alejandro Luebs;Jan Skoglund;Florian Stimberg;Quan Wang;Thomas C. Walters,Abstract available,,,,2018,10.1109/icassp.2018.8462529,http://arxiv.org/pdf/1712.01120,OPENALEX,,
https://openalex.org/W2915175970,De Novo Molecular Design by Combining Deep Autoencoder Recurrent Neural Networks with Generative Topographic Mapping,Boris Sattarov;Igor I. Baskin;Dragos Horvath;Gilles Marcou;Esben Jannik Bjerrum;Alexandre Varnek,Abstract available,,Journal of Chemical Information and Modeling,,2019,10.1021/acs.jcim.8b00751,https://hal.science/hal-02346951/document,OPENALEX,,
https://openalex.org/W2962854145,Deep Variational Reinforcement Learning for POMDPs,Maximilian Igl;Luisa Zintgraf;Tuan Le;Frank Wood;Shimon Whiteson,Abstract available,,arXiv (Cornell University),,2018,10.48550/arxiv.1806.02426,https://arxiv.org/abs/1806.02426,OPENALEX,,
https://openalex.org/W3112106267,Forecasting daily stock trend using multi-filter feature selection and deep learning,Anwar Ul Haq;Adnan Zeb;Zhenfeng Lei;Defu Zhang,,,Expert Systems with Applications,,2020,10.1016/j.eswa.2020.114444,null,OPENALEX,,
https://openalex.org/W3043790937,Variational Graph Neural Networks for Road Traffic Prediction in Intelligent Transportation Systems,Fan Zhou;Qing Yang;Ting Zhong;Dajiang Chen;Ning Zhang,Abstract available,,IEEE Transactions on Industrial Informatics,,2020,10.1109/tii.2020.3009280,null,OPENALEX,,
https://openalex.org/W2952395191,Information Diffusion Prediction via Recurrent Cascades Convolution,Xueqin Chen;Fan Zhou;Kunpeng Zhang;Goce Trajcevski;Ting Zhong;Fengli Zhang,Abstract available,,,,2019,10.1109/icde.2019.00074,null,OPENALEX,,
https://openalex.org/W2968972313,Homophily and minority-group size explain perception biases in social networks,Eun Lee;Fariba Karimi;Claudia Wagner;Hang-Hyun Jo;Markus Strohmaier;Mirta Galeši?,,,Nature Human Behaviour,,2019,10.1038/s41562-019-0677-4,http://arxiv.org/pdf/1710.08601,OPENALEX,,
https://openalex.org/W2786541991,Multimodal Generative Models for Scalable Weakly-Supervised Learning,Mike Wu;Noah D. Goodman,Abstract available,,arXiv (Cornell University),,2018,10.48550/arxiv.1802.05335,https://arxiv.org/abs/1802.05335,OPENALEX,,
https://openalex.org/W3011955763,PiiGAN: Generative Adversarial Networks for Pluralistic Image Inpainting,Weiwei Cai;Zhanguo Wei,Abstract available,,IEEE Access,,2020,10.1109/access.2020.2979348,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09027849.pdf,OPENALEX,,
https://openalex.org/W2896434438,Semantic Image Inpainting with Progressive Generative Networks,Haoran Zhang;Zhenzhen Hu;Changzhi Luo;Wangmeng Zuo;Meng Wang,Abstract available,,,,2018,10.1145/3240508.3240625,null,OPENALEX,,
https://openalex.org/W2898827701,On the evaluation of generative models in music,Li-Chia Yang;Alexander Lerch,,,Neural Computing and Applications,,2018,10.1007/s00521-018-3849-7,null,OPENALEX,,
https://openalex.org/W3107668265,SynSigGAN: Generative Adversarial Networks for Synthetic Biomedical Signal Generation,Debapriya Hazra;Yung-Cheol Byun,Abstract available,,Biology,,2020,10.3390/biology9120441,https://www.mdpi.com/2079-7737/9/12/441/pdf?version=1607152338,OPENALEX,,
https://openalex.org/W2964334375,Fast and Flexible Indoor Scene Synthesis via Deep Convolutional Generative Models,Daniel Ritchie;Kai Wang;Lin Yuan,Abstract available,,,,2019,10.1109/cvpr.2019.00634,http://arxiv.org/pdf/1811.12463,OPENALEX,,
https://openalex.org/W2991019415,Improved Conditional VRNNs for Video Prediction,Lluís Castrejón;Nicolas Ballas;Aaron Courville,Abstract available,,,,2019,10.1109/iccv.2019.00770,http://arxiv.org/pdf/1904.12165,OPENALEX,,
https://openalex.org/W3016044763,Diabetic Retinopathy Diagnosis Using Multichannel Generative Adversarial Network With Semisupervision,Shuqiang Wang;Xiangyu Wang;Yong Hu;Yanyan Shen;Zhile Yang;Min Gan;Baiying Lei,Abstract available,,IEEE Transactions on Automation Science and Engineering,,2020,10.1109/tase.2020.2981637,null,OPENALEX,,
https://openalex.org/W3088711112,PBSIM2: a simulator for long-read sequencers with a novel generative model of quality scores,Yukiteru Ono;Kiyoshi Asai;Michiaki Hamada,Abstract available,,Bioinformatics,,2020,10.1093/bioinformatics/btaa835,https://academic.oup.com/bioinformatics/article-pdf/37/5/589/37809062/btaa835.pdf,OPENALEX,,
https://openalex.org/W3095645723,Scaling Laws for Autoregressive Generative Modeling,Tom Henighan;Jared Kaplan;Mor Katz;Mark Chen;Christopher Hesse;Jacob Jackson;Heewoo Jun;T. B. Brown;Prafulla Dhariwal;Scott Gray;Chris Hallacy;Benjamin Mann;Alec Radford;Aditya Ramesh;Nick Ryder;Daniel M. Ziegler;John Schulman;Dario Amodei;Sam McCandlish,Abstract available,,arXiv (Cornell University),,2020,10.48550/arxiv.2010.14701,https://arxiv.org/abs/2010.14701,OPENALEX,,
https://openalex.org/W2906715444,Partial Multi-view Clustering via Consistent GAN,Qianqian Wang;Zhengming Ding;Zhiqiang Tao;Quanxue Gao;Yun Fu,Abstract available,,,,2018,10.1109/icdm.2018.00174,null,OPENALEX,,
https://openalex.org/W2962736273,Semi-supervised and Task-Driven Data Augmentation,Krishna Chaitanya;Neerav Karani;Christian F. Baumgartner;Anton S. Becker;Olivio F. Donati;Ender Konuko?lu,,,Lecture notes in computer science,,2019,10.1007/978-3-030-20351-1_3,https://arxiv.org/pdf/1902.05396,OPENALEX,,
https://openalex.org/W2940980190,DAG-GNN: DAG Structure Learning with Graph Neural Networks,Yue Yu;Jie Chen;Tian Gao;Mo Yu,Abstract available,,arXiv (Cornell University),,2019,10.48550/arxiv.1904.10098,https://arxiv.org/abs/1904.10098,OPENALEX,,
https://openalex.org/W2962805368,SCH-GAN: Semi-Supervised Cross-Modal Hashing by Generative Adversarial Network,Jian Zhang;Yuxin Peng;Mingkuan Yuan,Abstract available,,IEEE Transactions on Cybernetics,,2018,10.1109/tcyb.2018.2868826,https://arxiv.org/pdf/1802.02488,OPENALEX,,
https://openalex.org/W2963791174,RSGAN,Ryota Natsume;Tatsuya Yatagawa;Shigeo Morishima,Abstract available,,,,2018,10.1145/3230744.3230818,https://arxiv.org/pdf/1804.03447,OPENALEX,,
https://openalex.org/W3035068109,Don’t Say That! Making Inconsistent Dialogue Unlikely with Unlikelihood Training,Margaret Li;Stephen Roller;Ilia Kulikov;Sean Welleck;Y-Lan Boureau;Kyunghyun Cho;Jason Weston,Abstract available,,,,2020,10.18653/v1/2020.acl-main.428,https://www.aclweb.org/anthology/2020.acl-main.428.pdf,OPENALEX,,
https://openalex.org/W3083255269,Data augmentation for enhancing EEG-based emotion recognition with deep generative models,Yun Luo;Lizhen Zhu;Ziyu Wan;Bao?Liang Lu,Abstract available,,Journal of Neural Engineering,,2020,10.1088/1741-2552/abb580,https://arxiv.org/pdf/2006.05331,OPENALEX,,
https://openalex.org/W4287997702,Your Classifier is Secretly an Energy Based Model and You Should Treat it Like One,Will Grathwohl;Kuan-Chieh Wang;Jörn-Henrik Jacobsen;David Duvenaud;Mohammad Norouzi;Kevin Swersky,Abstract available,,arXiv (Cornell University),,2019,10.48550/arxiv.1912.03263,https://arxiv.org/abs/1912.03263,OPENALEX,,
https://openalex.org/W2766672686,Statistical Speech Enhancement Based on Probabilistic Integration of Variational Autoencoder and Non-Negative Matrix Factorization,Yoshiaki Bando;Masato Mimura;Katsutoshi Itoyama;Kazuyoshi Yoshii;Tatsuya Kawahara,Abstract available,,,,2018,10.1109/icassp.2018.8461530,http://arxiv.org/pdf/1710.11439,OPENALEX,,
https://openalex.org/W2799116135,Modeling Facial Geometry Using Compositional VAEs,Timur Bagautdinov;Chenglei Wu;Jason Saragih;Pascal Fua;Yaser Sheikh,Abstract available,,,,2018,10.1109/cvpr.2018.00408,https://infoscience.epfl.ch/bitstreams/1ba4d6e2-7e24-41f2-8d36-309340e690d2/download,OPENALEX,,
https://openalex.org/W2963047834,Person Transfer GAN to Bridge Domain Gap for Person Re-identification,Longhui Wei;Shiliang Zhang;Wen Gao;Qi Tian,Abstract available,,,,2018,10.1109/cvpr.2018.00016,https://arxiv.org/pdf/1711.08565,OPENALEX,,
https://openalex.org/W2963966654,AttnGAN: Fine-Grained Text to Image Generation with Attentional Generative Adversarial Networks,Tao Xu;Pengchuan Zhang;Qiuyuan Huang;Han Zhang;Zhe Gan;Xiaolei Huang;Xiaodong He,Abstract available,,,,2018,10.1109/cvpr.2018.00143,http://arxiv.org/pdf/1711.10485,OPENALEX,,
https://openalex.org/W2794022343,GAN-based synthetic medical image augmentation for increased CNN performance in liver lesion classification,Maayan Frid-Adar;Idit Diamant;Eyal Klang;Michal Marianne Amitai;Jacob Goldberger;Hayit Greenspan,,,Neurocomputing,,2018,10.1016/j.neucom.2018.09.013,https://arxiv.org/pdf/1803.01229,OPENALEX,,
https://openalex.org/W2912147220,FusionGAN: A generative adversarial network for infrared and visible image fusion,Jiayi Ma;Wei Yu;Pengwei Liang;Chang Li;Junjun Jiang,,,Information Fusion,,2018,10.1016/j.inffus.2018.09.004,null,OPENALEX,,
https://openalex.org/W2743780012,Low-Dose CT Image Denoising Using a Generative Adversarial Network With Wasserstein Distance and Perceptual Loss,Qingsong Yang;Pingkun Yan;Yanbo Zhang;Hengyong Yu;Yongyi Shi;Xuanqin Mou;Mannudeep K. Kalra;Yi Zhang;Ling Sun;Ge Wang,Abstract available,,IEEE Transactions on Medical Imaging,,2018,10.1109/tmi.2018.2827462,http://arxiv.org/pdf/1708.00961,OPENALEX,,
https://openalex.org/W2963306157,Densely Connected Pyramid Dehazing Network,He Zhang;Vishal M. Patel,Abstract available,,,,2018,10.1109/cvpr.2018.00337,http://arxiv.org/pdf/1803.08396,OPENALEX,,
https://openalex.org/W2963017889,Image De-Raining Using a Conditional Generative Adversarial Network,He Zhang;Vishwanath A. Sindagi;Vishal M. Patel,Abstract available,,IEEE Transactions on Circuits and Systems for Video Technology,,2019,10.1109/tcsvt.2019.2920407,https://arxiv.org/pdf/1701.05957,OPENALEX,,
https://openalex.org/W3011768656,DDcGAN: A Dual-Discriminator Conditional Generative Adversarial Network for Multi-Resolution Image Fusion,Jiayi Ma;Han Xu;Junjun Jiang;Xiaoguang Mei;Xiao–Ping Zhang,Abstract available,,IEEE Transactions on Image Processing,,2020,10.1109/tip.2020.2977573,null,OPENALEX,,
https://openalex.org/W3216759837,"A Review on Generative Adversarial Networks: Algorithms, Theory, and Applications",Jie Gui;Zhenan Sun;Yonggang Wen;Dacheng Tao;Jieping Ye,Abstract available,,IEEE Transactions on Knowledge and Data Engineering,,2021,10.1109/tkde.2021.3130191,https://arxiv.org/pdf/2001.06937,OPENALEX,,
https://openalex.org/W3015338123,Parallel Wavegan: A Fast Waveform Generation Model Based on Generative Adversarial Networks with Multi-Resolution Spectrogram,Ryuichi Yamamoto;Eunwoo Song;Jae-Min Kim,Abstract available,,,,2020,10.1109/icassp40776.2020.9053795,https://arxiv.org/pdf/1910.11480,OPENALEX,,
https://openalex.org/W4312453532,Efficient Geometry-aware 3D Generative Adversarial Networks,Eric R. Chan;Connor Z. Lin;Matthew A. Chan;Koki Nagano;Boxiao Pan;Shalini De Mello;Orazio Gallo;Leonidas Guibas;Jonathan Tremblay;Sameh Khamis;Tero Karras;Gordon Wetzstein,Abstract available,,,,2022,10.1109/cvpr52688.2022.01565,https://arxiv.org/pdf/2112.07945,OPENALEX,,
https://openalex.org/W2963942586,Synthetic data augmentation using GAN for improved liver lesion classification,Maayan Frid-Adar;Eyal Klang;Michal Amitai;Jacob Goldberger;Hayit Greenspan,Abstract available,,,,2018,10.1109/isbi.2018.8363576,https://arxiv.org/pdf/1801.02385,OPENALEX,,
https://openalex.org/W2963800716,Attentive Generative Adversarial Network for Raindrop Removal from A Single Image,Rui Qian;Robby T. Tan;Wenhan Yang;Jiajun Su;Jiaying Liu,Abstract available,,,,2018,10.1109/cvpr.2018.00263,https://arxiv.org/pdf/1711.10098,OPENALEX,,
https://openalex.org/W3174807077,Alias-Free Generative Adversarial Networks,Tero Karras;Miika Aittala;Samuli Laine;Erik Härkönen;Janne Hellsten;Jaakko Lehtinen;Timo Aila,Abstract available,,arXiv (Cornell University),,2021,10.48550/arxiv.2106.12423,https://arxiv.org/abs/2106.12423,OPENALEX,,
https://openalex.org/W2791006446,Generative Adversarial Networks for Hyperspectral Image Classification,Lin Zhu;Yushi Chen;Pedram Ghamisi;Jón Atli Benediktsson,Abstract available,,IEEE Transactions on Geoscience and Remote Sensing,,2018,10.1109/tgrs.2018.2805286,https://elib.dlr.de/119294/1/FINAL%20VERSION.pdf,OPENALEX,,
https://openalex.org/W2798278116,Image Blind Denoising with Generative Adversarial Network Based Noise Modeling,Jingwen Chen;Jiawei Chen;Hongyang Chao;Ming Yang,Abstract available,,,,2018,10.1109/cvpr.2018.00333,null,OPENALEX,,
https://openalex.org/W2921353139,Recent Progress on Generative Adversarial Networks (GANs): A Survey,Zhaoqing Pan;Weijie Yu;Xiaokai Yi;Asifullah Khan;Yuan Feng;Yuhui Zheng,Abstract available,,IEEE Access,,2019,10.1109/access.2019.2905015,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08667290.pdf,OPENALEX,,
https://openalex.org/W2984306354,Data augmentation using generative adversarial networks (CycleGAN) to improve generalizability in CT segmentation tasks,Veit Sandfort;Ke Yan;Perry J. Pickhardt;Ronald M. Summers,Abstract available,,Scientific Reports,,2019,10.1038/s41598-019-52737-x,https://www.nature.com/articles/s41598-019-52737-x.pdf,OPENALEX,,
https://openalex.org/W2964088115,Enhancing Underwater Imagery Using Generative Adversarial Networks,Cameron Fabbri;Md Jahidul Islam;Junaed Sattar,Abstract available,,,,2018,10.1109/icra.2018.8460552,http://arxiv.org/pdf/1801.04011,OPENALEX,,
